FECHA_CORRIDA,HORAS_ANTICIPACION,DIF_TARIF,PORCENT_PROMO,FOP,AÑO,BOLETOS_VEND,DiaMayorBoletaje,MesMayorBoletaje,Dia_Domingo,Dia_Jueves,Dia_Lunes,Dia_Martes,Dia_Miercoles,Dia_Sabado,Dia_Viernes,Mes_1,Mes_2,Mes_3,Mes_4,Mes_5,Mes_6,Mes_7,Mes_8,Mes_9,Mes_10,Mes_11,Mes_12,MM_14D,StdDev_14D,MM_30D,StdDev_30D,trend,seasonal,Boletos_t-7,Promo_t-1,BOLETOS_VEND_DIF
2023-10-09,57.88662790697674,0.7226968,7.84689,0.5586378737541529,2023.0,344.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,361.5,105.3161905881523,363.23333333333335,107.68078089757991,351.75,35.19932800147085,362.0,6.719101,-204.0
2023-10-10,33.99079754601227,0.7004202,9.180327,0.5355665920083098,2023.0,326.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,358.92857142857144,105.26922575050082,364.73333333333335,107.06682841630456,362.25,-57.16071060856775,207.0,7.84689,-18.0
2023-10-11,42.70820668693009,0.68224585,7.9710145,0.3967157462598192,2023.0,329.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,353.0,104.5672400530286,362.8,107.23046401929383,373.8928571428571,-48.06225501011215,266.0,9.180327,3.0
2023-10-12,46.483870967741936,0.7123924,6.4,0.5441977377461249,2023.0,341.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,356.2142857142857,102.96241179070282,360.5,107.18940696504113,381.9285714285714,-4.8093592572163955,246.0,7.9710145,12.0
2023-10-13,79.33816425120773,0.70190334,6.759582,0.5874312483008135,2023.0,414.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,356.07142857142856,102.98354184096559,364.2,104.40914215487648,387.7857142857143,52.79150946865232,386.0,6.4,73.0
2023-10-14,52.239852398523986,0.65255684,7.3006134,0.39999999999999997,2023.0,271.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,356.07142857142856,102.98354184096559,368.73333333333335,103.48577557870647,388.6071428571429,-45.833973156830304,307.0,6.759582,-143.0
2023-10-15,83.61869158878504,0.68074745,7.715736,0.5058154306752437,2023.0,535.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,351.7857142857143,105.3289196692026,365.1666666666667,104.98836826651002,383.85714285714283,72.90837562051848,548.0,7.3006134,264.0
2023-10-16,49.91275167785235,0.686068,8.532423,0.5736308434295011,2023.0,447.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,348.7142857142857,98.63953690969083,372.03333333333336,109.19374850532259,387.57142857142856,37.88694704908991,344.0,7.715736,-88.0
2023-10-17,37.27644230769231,0.6802435,6.743295,0.5387362637362638,2023.0,416.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,354.7857142857143,102.07627507930505,376.76666666666665,109.26547340381993,394.46428571428567,-43.99951369737084,326.0,8.532423,-31.0
2023-10-18,87.14882506527415,0.66787547,8.223141,0.5642919308715653,2023.0,383.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,369.7142857142857,93.74304369796333,373.1,105.87805282005085,395.25,-43.15347122632837,329.0,6.743295,-33.0
2023-10-19,76.09604519774011,0.6862223,7.231405,0.5620661824051654,2023.0,354.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,378.07142857142856,88.87455661316594,372.56666666666666,105.78334505939006,398.57142857142856,-15.848451921309065,341.0,8.223141,-29.0
2023-10-20,85.94343891402715,0.68461245,6.7785234,0.6114869879575762,2023.0,442.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,385.7857142857143,80.85426450047092,371.73333333333335,105.82937905546044,402.17857142857144,22.46815039529325,414.0,7.231405,88.0
2023-10-21,93.10218978102189,0.6572306,7.105263,0.43676493822479223,2023.0,274.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,389.7857142857143,82.23903113338741,378.23333333333335,103.87448770223735,404.9285714285714,-40.50337470123184,271.0,6.7785234,-168.0
2023-10-22,101.04910714285714,0.6842411,6.677741,0.5442461927953,2023.0,448.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,387.42857142857144,85.21350045233844,377.6666666666667,104.41176222990389,417.6428571428571,78.11679904394191,535.0,7.105263,174.0
2023-10-23,68.19343065693431,0.6988168,5.2105265,0.6381010311667246,2023.0,548.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,380.2857142857143,74.19768664383496,379.6666666666667,105.18828220217134,433.3928571428571,35.19932800147085,447.0,6.677741,100.0
2023-10-24,57.24444444444445,0.6778114,7.1764708,0.5279855241760003,2023.0,315.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,394.85714285714283,85.66828435923628,387.43333333333334,108.78916126708283,435.2857142857142,-57.16071060856775,416.0,5.2105265,-233.0
2023-10-25,51.40331491712707,0.6948083,8.80734,0.47096896351039996,2023.0,362.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,394.07142857142856,86.39574801299713,374.93333333333334,93.26082569436838,428.17857142857144,-48.06225501011215,383.0,7.1764708,47.0
2023-10-26,74.67331670822942,0.70056134,7.3517785,0.572794204963781,2023.0,401.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,396.42857142857144,84.9214245738281,374.3333333333333,93.28500390750352,425.46428571428567,-4.8093592572163955,354.0,8.80734,39.0
2023-10-27,51.62637362637363,0.7338714,7.5328946,0.5424975024975025,2023.0,455.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,400.7142857142857,83.40948901140015,374.06666666666666,93.19387775264356,425.0,52.79150946865232,442.0,7.3517785,54.0
2023-10-28,63.21172638436482,0.6781537,7.514793,0.44702962618272063,2023.0,307.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,403.64285714285717,84.62278938629068,379.76666666666665,92.72342386545748,423.7857142857142,-45.833973156830304,274.0,7.5328946,-148.0
2023-10-29,119.6327485380117,0.7331239,6.952998,0.7331900176929417,2023.0,855.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,406.2142857142857,80.74001826511173,378.56666666666666,93.44579226457434,426.57142857142856,72.90837562051848,448.0,7.514793,548.0
2023-10-30,121.53697183098592,0.7304304,7.288557,0.637566560982054,2023.0,568.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,429.07142857142856,142.0332920267501,393.26666666666665,127.6419921535209,424.07142857142856,37.88694704908991,548.0,6.952998,-287.0
2023-10-31,67.41379310344827,0.7075273,8.194445,0.5125136836343733,2023.0,348.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,437.7142857142857,146.80936281787018,401.1666666666667,130.9467075946738,421.1071428571429,-43.99951369737084,315.0,7.288557,-220.0
2023-11-01,56.416666666666664,0.686556,7.755102,0.575381364667079,2023.0,252.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,432.85714285714283,148.6957953690675,393.5,126.90717487393181,425.1071428571429,-43.15347122632837,362.0,8.194445,-96.0
2023-11-02,231.1687041564792,0.674399,7.868217,0.6177972530050769,2023.0,409.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,423.5,156.01614807941675,389.8333333333333,129.41302053911508,423.6428571428571,-15.848451921309065,401.0,7.755102,157.0
2023-11-03,92.32352941176471,0.69357055,6.2978725,0.5315253374076904,2023.0,374.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,427.42857142857144,154.81935591854463,396.56666666666666,124.74295870760155,415.85714285714283,22.46815039529325,455.0,7.868217,-35.0
2023-11-04,87.47727272727273,0.67632204,8.157895,0.5267831374974232,2023.0,308.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,422.57142857142856,155.39266109079657,400.1666666666667,122.38100014055387,414.4285714285714,-40.50337470123184,307.0,6.2978725,-66.0
2023-11-05,70.60162601626017,0.7287585,8.15951,0.6408647547875189,2023.0,492.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,425.0,153.14146300825172,402.23333333333335,120.19170989064399,406.07142857142856,78.11679904394191,855.0,8.157895,184.0
2023-11-06,59.02304147465438,0.73048526,8.551724,0.5818667251846976,2023.0,434.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,428.14285714285717,154.09829886889003,405.76666666666665,121.25142966333323,387.92857142857144,35.19932800147085,568.0,8.15951,-58.0
2023-11-07,51.028901734104046,0.67908233,8.074866,0.5435888613634279,2023.0,346.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,420.0,150.24134430462735,410.0,119.89363101775105,382.17857142857144,-57.16071060856775,348.0,8.551724,-88.0
2023-11-08,31.06997742663657,0.70715374,4.9310346,0.5326307251815152,2023.0,443.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,422.2142857142857,148.79628746993387,403.26666666666665,117.5250327944361,391.2857142857142,-48.06225501011215,252.0,8.074866,97.0
2023-11-09,51.204301075268816,0.71013445,7.2297297,0.49043352107868243,2023.0,279.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,428.0,147.84659409203655,406.56666666666666,117.19293945230324,401.71428571428567,-4.8093592572163955,409.0,4.9310346,-164.0
2023-11-10,73.01949860724234,0.70259726,6.589862,0.5232391563867888,2023.0,359.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,419.2857142857143,153.0638019667861,405.0,118.612670137896,417.6785714285714,52.79150946865232,374.0,7.2297297,80.0
2023-11-11,39.77134986225895,0.68046194,6.7272725,0.4280904280904281,2023.0,363.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,412.42857142857144,153.4905230277775,406.0,118.07507839476958,434.17857142857144,-45.833973156830304,308.0,6.589862,4.0
2023-11-12,74.70619469026549,0.6913908,5.757576,0.6510015451608372,2023.0,565.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,416.42857142857144,151.24494360815174,406.73333333333335,117.72525974322222,434.32142857142856,72.90837562051848,492.0,6.7272725,202.0
2023-11-13,48.64,0.6993854,8.39196,0.523546485260771,2023.0,350.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,395.7142857142857,96.51498773321627,411.76666666666665,121.22270281659645,443.6428571428571,37.88694704908991,434.0,5.757576,-215.0
2023-11-14,49.05679012345679,0.70967704,8.645418,0.528641975308642,2023.0,405.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,380.14285714285717,83.25572943357419,414.4,118.89508559780883,463.5357142857142,-43.99951369737084,346.0,8.39196,55.0
2023-11-15,67.28666666666666,0.7013809,7.440273,0.633252204585538,2023.0,450.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,384.2142857142857,82.95613166137755,410.06666666666666,116.69675802409114,466.32142857142856,-43.15347122632837,443.0,8.645418,45.0
2023-11-16,105.81908548707753,0.68825644,7.4498568,0.6153049954242797,2023.0,503.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,398.35714285714283,75.19677483147116,410.1666666666667,116.7307787716831,467.82142857142856,-15.848451921309065,279.0,7.440273,53.0
2023-11-17,118.47317744154057,0.7034802,7.5438595,0.6657013245046257,2023.0,727.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,405.07142857142856,80.24717995113548,413.06666666666666,117.95496900361435,478.0357142857142,22.46815039529325,359.0,7.4498568,224.0
2023-11-18,88.85611510791367,0.6788369,7.0454545,0.5313304334887069,2023.0,417.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,430.2857142857143,116.84534721089751,424.53333333333336,130.93739839652577,481.6428571428571,-40.50337470123184,363.0,7.5438595,-310.0
2023-11-19,105.91472868217055,0.65386975,7.385892,0.5087865551043845,2023.0,387.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,438.07142857142856,111.58333504309991,426.6333333333333,130.27066871109827,483.1428571428571,78.11679904394191,565.0,7.0454545,-30.0
2023-11-20,162.29,0.7079467,5.9512196,0.7185492424242425,2023.0,800.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,430.57142857142856,111.20785409847113,424.8,130.43386486433732,488.24999999999994,35.19932800147085,350.0,7.385892,413.0
2023-11-21,73.27932960893855,0.7029298,7.2144847,0.6674549431532671,2023.0,537.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,456.7142857142857,148.75660480303893,442.3333333333333,144.1010979721582,486.17857142857133,-57.16071060856775,405.0,5.9512196,-263.0
2023-11-22,51.61818181818182,0.70236665,7.643979,0.5789009139009139,2023.0,330.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,470.35714285714283,146.56403543678962,445.3,145.13421849898205,477.1785714285714,-48.06225501011215,450.0,7.2144847,-207.0
2023-11-23,74.66359447004608,0.68958706,7.275862,0.5969863214102846,2023.0,434.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,462.2857142857143,151.2239442637354,438.03333333333336,145.2722731058245,468.5357142857143,-4.8093592572163955,503.0,7.643979,104.0
2023-11-24,86.0734693877551,0.70906323,7.412791,0.5551284958427816,2023.0,490.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,473.35714285714283,142.17627582192975,442.0,143.4097096698342,452.2857142857142,52.79150946865232,727.0,7.275862,56.0
2023-11-25,75.93693693693693,0.70067596,7.0873785,0.5270508603841937,2023.0,333.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,482.7142857142857,138.32983357592425,446.26666666666665,142.85052070037318,435.57142857142856,-45.833973156830304,417.0,7.412791,-157.0
2023-11-26,142.23076923076923,0.6954242,8.28629,0.5180283435385477,2023.0,637.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,480.57142857142856,140.54165234533173,444.0,144.1273383337538,435.60714285714283,72.90837562051848,387.0,7.0873785,304.0
2023-11-27,108.07125890736341,0.6978829,8.0,0.6548882102326282,2023.0,421.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,485.7142857142857,145.11185530290277,450.06666666666666,148.37416201624498,424.8928571428571,37.88694704908991,800.0,8.28629,-216.0
2023-11-28,41.34782608695652,0.6999047,8.988764,0.39652058891189323,2023.0,276.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,490.7857142857143,141.19172920396025,453.8666666666667,146.0249703099539,399.64285714285717,-43.99951369737084,537.0,8.0,-145.0
2023-11-29,59.1131498470948,0.6971318,6.9791665,0.5146069696528411,2023.0,327.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,481.57142857142856,151.08363159609243,434.56666666666666,128.37571027459083,387.96428571428567,-43.15347122632837,330.0,8.988764,51.0
2023-11-30,84.70572916666667,0.6920542,6.521739,0.5380642361111111,2023.0,384.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,472.7857142857143,156.53860598853947,426.53333333333336,127.27372980647073,381.6785714285714,-15.848451921309065,434.0,6.9791665,57.0
2023-12-01,68.50383631713555,0.7227736,7.3809524,0.46683311005561645,2023.0,391.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,464.2857142857143,157.99582690274244,427.73333333333335,126.67605530843501,372.10714285714283,22.46815039529325,490.0,6.521739,7.0
2023-12-02,70.30526315789474,0.69560874,7.6502733,0.4253968253968254,2023.0,285.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,440.2857142857143,139.45025502441237,432.3666666666667,122.49996012197307,368.07142857142856,-40.50337470123184,333.0,7.3809524,-106.0
2023-12-03,133.0519230769231,0.7112323,6.2216625,0.5483817571317572,2023.0,520.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,430.85714285714283,145.47791645409345,428.23333333333335,125.37383638771948,361.92857142857144,78.11679904394191,637.0,7.6502733,235.0
2023-12-04,73.86376021798365,0.7157643,7.3094172,0.5742355434453527,2023.0,367.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,440.35714285714283,146.73084052250087,433.1,126.02800728683125,348.9285714285714,35.19932800147085,421.0,6.2216625,-153.0
2023-12-05,60.23574144486692,0.6842692,6.9444447,0.4093638722916289,2023.0,263.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,409.42857142857144,104.7103802698842,435.06666666666666,124.45908712430774,342.57142857142856,-57.16071060856775,276.0,7.3094172,-104.0
2023-12-06,59.86281588447653,0.6911155,7.470588,0.5020514583691479,2023.0,277.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,389.85714285714283,104.63846707214705,427.43333333333334,127.82387757442214,339.8928571428571,-48.06225501011215,327.0,6.9444447,14.0
2023-12-07,114.51768488745981,0.67416525,8.958333,0.4002273539251031,2023.0,311.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,386.07142857142856,107.87918048640152,422.2,130.72672206579995,338.46428571428567,-4.8093592572163955,384.0,7.470588,34.0
2023-12-08,73.91884057971015,0.68958086,7.2477064,0.40803772716816195,2023.0,345.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,377.2857142857143,108.68120534666704,421.03333333333336,131.58358647599252,341.8928571428571,52.79150946865232,391.0,8.958333,34.0
2023-12-09,62.35616438356164,0.6716304,6.6972475,0.2508924865089249,2023.0,365.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,366.92857142857144,103.9182106538335,417.76666666666665,132.23429659283647,351.32142857142856,-45.833973156830304,285.0,7.2477064,20.0
2023-12-10,91.8891454965358,0.67930204,6.0,0.37646541295502034,2023.0,433.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,369.2142857142857,103.46547441346995,420.6333333333333,130.03619743624506,355.2857142857142,72.90837562051848,520.0,6.6972475,68.0
2023-12-11,45.52107279693487,0.6797575,8.346457,0.24606823572340814,2023.0,261.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,354.64285714285717,72.61765746582702,423.1,129.52761654672645,362.6428571428571,37.88694704908991,367.0,6.0,-172.0
2023-12-12,58.224806201550386,0.6656337,7.822581,0.3591362126245847,2023.0,258.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,343.2142857142857,73.94923265990673,419.7,132.46499863008685,374.6071428571429,-43.99951369737084,263.0,8.346457,-3.0
2023-12-13,60.84074074074074,0.6847163,8.031496,0.30708406819517925,2023.0,270.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,341.92857142857144,75.35093719565631,409.46666666666664,132.71118065658342,379.75,-43.15347122632837,277.0,7.822581,12.0
2023-12-14,58.047381546134666,0.70550776,7.768924,0.4886573249416142,2023.0,401.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,337.85714285714283,77.72224425958926,406.8,134.73560315900414,389.3928571428571,-15.848451921309065,311.0,8.031496,131.0
2023-12-15,114.67021276595744,0.7114677,7.1008406,0.4611600810536981,2023.0,470.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,339.07142857142856,78.62614977583115,406.6666666666667,134.7394249790243,412.5,22.46815039529325,345.0,7.768924,69.0
2023-12-16,93.88936170212766,0.6866888,8.325792,0.3253343465045592,2023.0,470.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,344.7142857142857,85.19970076818942,407.3333333333333,135.0104295673263,434.5357142857142,-40.50337470123184,365.0,7.1008406,0.0
2023-12-17,92.03363228699551,0.6871085,7.032967,0.4583884974019503,2023.0,446.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,357.92857142857144,89.46547618255569,406.23333333333335,134.3368599976304,429.0357142857143,78.11679904394191,433.0,8.325792,-24.0
2023-12-18,87.86244204018547,0.7084953,7.7308707,0.5779453845141636,2023.0,647.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,352.64285714285717,80.93264734699721,396.8666666666667,120.25883961583486,426.82142857142856,35.19932800147085,261.0,7.032967,201.0
2023-12-19,79.57232704402516,0.68954057,7.7710843,0.4360137765798143,2023.0,318.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,372.64285714285717,112.99803071317199,404.53333333333336,128.62689516939878,449.46428571428567,-57.16071060856775,258.0,7.7308707,-329.0
2023-12-20,102.94535519125684,0.678309,7.7966104,0.40125119264463527,2023.0,366.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,376.57142857142856,109.80382106684239,402.23333333333335,129.56470446722025,475.71428571428567,-48.06225501011215,270.0,7.7710843,48.0
2023-12-21,102.84552845528455,0.6925614,7.4576273,0.5275974025974026,2023.0,492.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,382.92857142857144,106.10985909802264,387.76666666666665,105.64079780520171,490.0357142857142,-4.8093592572163955,401.0,7.7966104,126.0
2023-12-22,152.71763255240444,0.6811793,8.468271,0.6144074471448084,2023.0,811.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,395.85714285714283,107.68676594846546,386.26666666666665,103.75133844864379,491.9642857142857,52.79150946865232,470.0,7.4576273,319.0
2023-12-23,138.21124031007753,0.6853087,8.37037,0.5547162283596392,2023.0,516.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,429.14285714285717,153.17152634715276,402.3,128.87929396839922,497.32142857142856,-45.833973156830304,470.0,8.468271,-295.0
2023-12-24,51.8125,0.6381789,7.5510206,0.11362847222222222,2023.0,128.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,439.92857142857144,153.62314743739455,405.03333333333336,130.43494436938147,492.6071428571428,72.90837562051848,446.0,8.37037,-388.0
2023-12-25,144.22420634920636,0.69053966,6.925466,0.6409881124166839,2023.0,504.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,418.14285714285717,174.84228371828195,392.96666666666664,138.781019106965,489.0357142857143,37.88694704908991,647.0,7.5510206,376.0
2023-12-26,118.77812018489985,0.6871906,8.2779455,0.6306182004949339,2023.0,649.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,435.5,170.03789170471575,398.6666666666667,139.74146900945155,514.7857142857142,-43.99951369737084,318.0,6.925466,145.0
2023-12-27,156.32410423452768,0.67577374,9.387096,0.6270813650699644,2023.0,614.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,463.42857142857144,170.75025139556425,399.06666666666666,140.46252005510172,545.0357142857142,-43.15347122632837,366.0,8.2779455,-35.0
2023-12-28,134.77292576419214,0.6804487,6.9333334,0.4033604394958107,2023.0,458.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,488.0,165.44299506290577,405.5,145.81938521146026,556.5357142857142,-15.848451921309065,492.0,9.387096,-156.0
2023-12-29,172.95717344753749,0.67448926,6.8728523,0.4231246388633969,2023.0,467.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,492.07142857142856,163.8308059158381,411.56666666666666,144.02075600731825,542.6785714285714,22.46815039529325,811.0,6.9333334,9.0
2023-12-30,134.40288924558587,0.6681225,7.4928775,0.4682763197209425,2023.0,623.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,491.85714285714283,163.86385396835593,416.23333333333335,143.4531482649523,526.0714285714286,-40.50337470123184,516.0,6.8728523,156.0
2023-12-31,68.0807453416149,0.6863857,6.5079365,0.21857438627624962,2023.0,161.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,502.7857142857143,167.35874805175436,424.2,148.1605373491408,539.1428571428571,78.11679904394191,128.0,7.4928775,-462.0
2024-01-01,142.36298076923077,0.7010666,6.8307085,0.7959478021978021,2024.0,832.0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,482.42857142857144,190.5270884377638,416.53333333333336,155.69681708556107,552.6785714285713,35.19932800147085,504.0,6.5079365,671.0
2024-01-02,167.93559718969556,0.7107589,6.067961,0.6668240619645772,2024.0,854.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,495.64285714285717,208.3966658314628,434.76666666666665,171.03552430624632,536.5357142857142,-57.16071060856775,649.0,6.8307085,22.0
2024-01-03,107.21861152141803,0.70160234,6.3223143,0.6530173010970648,2024.0,677.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,533.9285714285714,222.03965837235012,445.9,186.90904112742203,509.82142857142856,-48.06225501011215,614.0,6.067961,-177.0
2024-01-04,37.0934393638171,0.70742685,4.9512196,0.5653016963156128,2024.0,503.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,556.1428571428571,219.4892172374683,456.23333333333335,190.92274721022312,488.57142857142856,-4.8093592572163955,458.0,6.3223143,-174.0
2024-01-05,101.6626213592233,0.6555704,4.756098,0.33578748651564183,2024.0,412.0,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,556.9285714285714,219.26151027964292,464.23333333333335,187.54506278415477,475.0,52.79150946865232,467.0,4.9512196,-91.0
2024-01-06,191.34666666666666,0.66756177,4.5,0.45051851851851854,2024.0,450.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,528.4285714285714,209.40638234550786,468.73333333333335,184.49239463501152,456.92857142857144,-45.833973156830304,623.0,4.756098,38.0
2024-01-07,102.90714285714286,0.6955932,4.6491227,0.5968324829931972,2024.0,560.0,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,523.7142857142857,210.44803070205643,473.3666666666667,182.12471727823785,450.0,72.90837562051848,161.0,4.5,110.0
2024-01-08,136.97560975609755,0.69081223,4.093264,0.4276915496427692,2024.0,451.0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,554.5714285714286,176.97140763659874,480.53333333333336,181.12669091251968,439.82142857142856,37.88694704908991,832.0,4.6491227,-109.0
2024-01-09,23.468,0.68763,4.925373,0.22874074074074074,2024.0,250.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,550.7857142857143,178.69491774075084,483.4,179.9115874821428,402.21428571428567,-43.99951369737084,854.0,4.093264,-201.0
